Sentence #,Word,POS,Tag
126,đào,V,O
127,cám_ơn,N,O
127,cs_lazada,V,O
127,trải_nghiệm,N,O
127,tuyệt_vời,N,O
127,săn,V,O
127,lượng_dụng,N,O
127,giao,N,B-OBJ
127,nhanh_mã,N,O
127,giá,N,B-OBJ
127,tốt,A,O
127,iphone,N,B-OBJ
127,box,N,O
127,bảo_mật,N,B-OBJ
127,uv,N,O
127,natural,N,O
127,titanium,N,O
127,đẹp,A,O
127,viền,N,B-OBJ
127,màn_hình,N,B-OBJ
127,mỏng,A,O
127,cầm,V,O
127,nhẹ_cáp,N,O
127,usb,N,B-OBJ
127,dây,N,O
127,xịn,A,O
127,cổng,N,O
127,usb,N,B-OBJ
127,bự,V,O
127,xíu_xíu,N,O
127,bự,N,O
127,sạc,N,B-OBJ
127,kiểu,N,O
127,hút,V,O
127,sạch,A,O
127,pin,N,B-OBJ
127,camera_xíu,N,O
127,xiu,V,O
127,cụm,N,O
127,camera,N,B-OBJ
127,nút,N,O
127,bấm,V,O
127,bám,V,O
127,ứng_force,N,O
127,touch,N,O
127,camera,N,B-OBJ
127,zoom,N,O
127,chụp,N,B-OBJ
127,bình_thể hình,N,O
127,chụp,N,B-OBJ
128,giao_hàng,N,B-OBJ
128,bắt,V,O
128,giao_vận,N,O
128,giao,N,B-OBJ
128,chí_minh,V,O
128,muộn,A,O
128,giá,N,B-OBJ
128,oke,N,O
128,khum,V,O
128,đóng_gói,N,B-OBJ
128,khoản,N,O
128,đóng_gói,N,B-OBJ
128,lazada,N,B-ORG
128,đỉnh,N,O
128,hộp,N,O
128,giao,N,B-OBJ
128,tay,N,O
128,chút,N,O
128,móp,V,O
128,méo_nhân,N,O
128,lex,V,O
128,giao_hàng,N,B-OBJ
128,thân_thiện,V,O
128,okela,N,O
128,giá_sàn mã,V,O
128,sacombank,N,O
128,techcombank,V,O
128,mã_mã,N,O
128,sàn_lẽ,V,O
128,tranh,N,O
128,giới_thiệu,V,O
128,iphone,N,B-OBJ
128,natural,V,O
128,hot_hot,N,O
128,đúng,A,O
128,thất_vọng,N,O
128,xịn_mê,N,O
128,recommend,V,O
128,hàng,N,B-OBJ
128,sẵn,A,O
128,đẹp,A,O
128,ánh,N,O
128,ánh,N,O
128,chút,N,O
128,yên_chất_liệutitanium,V,O
128,cầm,V,O
128,nhẹ,A,O
128,cổng,N,O
128,sạc,N,B-OBJ
128,macbook_đỡ,V,O
128,bất_tiện,N,O
128,đính,V,O
128,kèm,V,O
128,ảnh,N,B-OBJ
128,ảnh,N,B-OBJ
128,selfi_tiên,N,O
128,khai,V,O
128,máy,N,O
128,lun,V,O
128,hí,N,O
128,hí,M,B-OBJ
129,tím,A,O
129,chê,A,B-ADJ
129,hàng,N,B-OBJ
129,hàng,N,B-OBJ
129,thợ,N,O
129,trắng_nhiên,A,O
129,chán,A,B-ADJ
130,đậm,A,O
130,quí_phái,N,O
130,đẹp,A,O
131,giao_hàng,N,B-OBJ
131,nhanh,A,B-ADJ
131,giá,N,B-OBJ
131,tốt,A,O
131,hàng,N,B-OBJ
131,chất_lượng,A,B-ADJ
132,xanh,A,O
132,đẹp,A,O
132,xỉu,V,O
132,máy,N,O
132,nhẹ,A,O
133,máy,N,O
133,xịn,A,O
133,mượt,A,B-ADJ
134,chất_liệunhẹ,N,O
134,lẫn,C,O
134,cảm rõ_rệt,N,O
134,đỡ,V,O
134,cấn,V,O
134,tay,N,O
134,chất_lượng,A,B-ADJ
134,xứng_công,N,O
134,chờ_đợi,V,O
134,lazada,N,B-ORG
134,ship,V,O
134,hàng,N,B-OBJ
134,đúng,A,O
134,cầm,V,O
134,đúng,A,O
134,chê_tính_năng,N,O
134,hài_lòng,M,B-OBJ
135,điện_thoại,N,B-OBJ
135,rẻ,A,O
135,săn,V,O
136,hệ,N,O
136,hành ios_tiện,V,O
136,lợi_dụng,N,O
136,thời_lượng,V,O
136,pin,N,B-OBJ
136,giao_hàng,N,B-OBJ
136,nhanh_chóng,N,O
136,tín_cậy,M,B-OBJ
137,giao_hàng,N,B-OBJ
137,nhanh,A,B-ADJ
137,hàng,N,B-OBJ
137,đúng,A,O
137,mẫu,N,O
137,đúng,A,O
137,chuẩn,N,O
138,đung,N,O
138,thichd,N,O
138,luômn,M,O
139,hàng,N,B-OBJ
139,giao,N,B-OBJ
139,nhanh,A,B-ADJ
139,giá,N,B-OBJ
139,tốt,A,O
139,hàng,N,B-OBJ
139,chất_lượng,A,B-ADJ
139,shipper_kỳ,N,O
139,nhiệt_tình,V,O
139,đóng_gói,N,B-OBJ
139,okie,M,B-OBJ
140,tuyệt_vời,N,O
140,giao_hàng,N,B-OBJ
140,nhanh,A,B-ADJ
140,sản_phẩm,N,B-OBJ
140,đúng,A,O
140,phôn,N,O
141,hàng,N,B-OBJ
141,chất_lượng,A,B-ADJ
141,đóng_gói,N,B-OBJ
141,cẩn_thận,V,O
141,chút,L,O
142,chất_lượng,A,B-ADJ
142,chính,T,O
142,hảng,V,O
142,chất_liệuchính,N,O
142,xác,N,O
142,tính_năng,N,B-OBJ
142,chuẩn,A,O
143,đóng_gói,N,B-OBJ
143,tốt,A,O
143,sản_phẩm,N,B-OBJ
143,giao,N,B-OBJ
143,nhanh,A,B-ADJ
143,sản_phẩm,N,B-OBJ
143,lưu_đóng,V,O
143,kiểm_hàng,N,O
143,thoải_mái,V,O
143,lỗi,N,O
143,thẩm_mĩ,V,O
143,lỗi,N,O
143,nhanh_chóng,M,B-OBJ
144,hàng,N,B-OBJ
144,nhanh,A,B-ADJ
145,giao_hàng,N,B-OBJ
145,nhanh,A,B-ADJ
145,đóng_gói,N,B-OBJ
145,tốt,A,O
145,săn_mã,V,O
145,ngân_hàng,N,O
145,giá,N,B-OBJ
145,ổn,A,B-ADJ
145,giá,N,B-OBJ
146,sản_phẩm,N,B-OBJ
146,chính_hãng,N,B-OBJ
146,yên,A,O
147,hàng,N,B-OBJ
147,chuẩn,A,O
147,yên_săn,N,O
147,giá,N,B-OBJ
147,ngại,V,O
147,hàng_thể,N,O
147,lựa,V,O
148,giao_hàng,N,B-OBJ
148,nhanh,A,B-ADJ
148,chất_lượng,A,B-ADJ
148,tốt,A,O
148,giá,N,B-OBJ
148,ủng_hộ,M,O
149,thiết_kế_trọng,N,O
149,hiện_đại,M,O
150,hiển_thị,N,O
150,sống_động,V,O
150,giao_hàng,N,B-OBJ
150,nhanh_chóng,V,O
150,tín cậy_dụng,N,O
150,chất_liệuchip_mẽ,N,O
150,da_nhiệm,A,O
150,mượt,A,B-ADJ
151,hàng,N,B-OBJ
151,đẹp,A,O
151,đúng,A,O
151,mô_tả,N,O
151,giao_hàng,N,B-OBJ
151,nhanh,A,B-ADJ
151,chuẩn,N,O
151,đóng,N,B-OBJ
151,hàng,N,B-OBJ
151,cẩn_thận,M,B-OBJ
152,dụng,N,O
152,chất_liệuthời_lượng,V,O
152,pin,N,B-OBJ
152,hiệu_năng,N,B-OBJ
152,mượt,A,B-ADJ
152,nhanh_chóng,M,O
153,giao_hàng,N,B-OBJ
153,nhanh_chóng,V,O
153,tín_cậy,N,O
153,hệ_hành,V,O
153,ios_tiện,N,O
153,lợi_dụng,V,O
153,hiệu_năng,N,B-OBJ
153,mượt,A,B-ADJ
153,nhanh_chóng,M,O
154,hàng,N,B-OBJ
154,chưua,N,O
154,chất_lượng,A,B-ADJ
155,tính_năng,N,B-OBJ
155,tốt,A,O
155,chất_lượng,A,B-ADJ
155,tốt,A,O
155,chất_liệutốt,M,O
156,dịch,V,O
156,hàng,N,B-OBJ
156,hệ_hành,V,O
156,ios_tiện,N,O
156,lợi_dụng,V,O
156,chất_lượng,A,B-ADJ
156,camera,N,B-OBJ
156,ấn_tượng,A,B-ADJ
156,hiệu_năng,N,B-OBJ
156,mượt,A,B-ADJ
156,nhanh_chóng,M,O
157,giao_hàng,N,B-OBJ
157,nhạn_chóng,V,O
157,chất_lượng,A,B-ADJ
157,sản_phẩm,N,B-OBJ
157,tốt,A,O
157,nhanh_chóng,M,O
158,sản_phẩm,N,B-OBJ
158,tuyệt_ủng_hộ,N,O
158,kiu,M,O
159,chất_liệugiao_hàng,V,O
159,nhanh,A,B-ADJ
159,hàng_chính_hãng,N,B-OBJ
159,giá,N,B-OBJ
159,siêu_rẻ,N,B-OBJ
159,ủng_hộ,M,B-OBJ
160,hàng_chính_hãng,N,B-OBJ
160,giao,N,B-OBJ
160,nhanh,A,B-ADJ
160,máy,N,O
160,sài,V,O
160,tốt,A,O
160,giao_hàng,N,B-OBJ
160,vui_vẻ,N,O
160,nhiệt_tình,M,B-OBJ
161,giao_hàng,N,B-OBJ
161,nhanh,A,B-ADJ
161,hàng_chính_hãng,N,B-OBJ
161,giá,N,B-OBJ
161,siêu_rẻ,N,B-OBJ
161,ủng_hộ,M,B-OBJ
162,hiển_thị,N,O
162,sống,V,O
162,động_dụng,V,O
162,chất_liệuchip_mẽ,N,O
162,da_nhiệm,A,O
162,mượt,A,B-ADJ
163,hiển_thị,N,O
163,sống_động,V,O
163,dịch,V,O
163,hàng,N,B-OBJ
163,dịch,V,O
163,hàng,N,B-OBJ
164,hàng,N,B-OBJ
164,order,V,O
164,canh,N,O
164,sales,N,O
164,giá,N,B-OBJ
164,tốt,A,O
164,hàng,N,B-OBJ
164,tem,N,B-OBJ
164,quảng_cáo,N,O
164,lazada,N,B-ORG
165,rủ,V,O
165,rủ,V,O
166,chất_liệutốt,N,O
166,chất_lượng,A,B-ADJ
166,tốt,A,O
166,tính_năng,N,B-OBJ
166,tốt,A,O
167,giao_hàng,N,B-OBJ
167,nhanh_chóng,V,O
167,tín_cậy,N,O
167,hệ_hành,V,O
167,ios_tiện,N,O
167,lợi_dụng,M,B-OBJ
168,tính_năng,N,B-OBJ
168,tốt,A,O
168,chất_lượng,A,B-ADJ
168,tốt,A,O
168,chất_liệutốt,M,O
169,hàng,N,B-OBJ
169,chất_nguyên,V,O
169,tem_mới,N,O
169,rách_chuẩn,V,O
169,chất,N,O
169,lương,N,O
170,edgyxdxfghv,N,O
170,vhv,V,O
170,vfthv,N,O
170,hcgdfty,N,B-OBJ
170,hhvjh,M,B-OBJ
171,hương,N,O
171,thơm,A,O
171,sạch,A,O
171,bóng,N,O
171,chén,N,O
171,bát_nhiên hiệu,N,O
171,công_thức,V,O
171,kháng_khuẩn,N,O
171,bao_bì,N,B-OBJ
171,tiện_lợi,M,B-OBJ
172,chất_lượng,A,B-ADJ
172,sản_phẩm,N,B-OBJ
172,tốt,A,O
172,giao_hàng,N,B-OBJ
172,nhanh,A,B-ADJ
172,lazada,N,B-ORG
172,hài_lòng,M,B-OBJ
173,chất_liệusản_phẩm,N,O
173,chính_hãng_nguyên,V,O
173,tem_mới_kích,N,O
173,hoạt_dụng,V,O
173,bảo_hành,N,B-OBJ
173,trung_bảo_hành,V,O
173,ủy,V,O
173,quyền,N,O
174,hàng,N,B-OBJ
174,rẻ,A,O
174,hàng,N,B-OBJ
174,chất_lượng,A,B-ADJ
174,tuyệt,A,B-ADJ
175,hàng,N,B-OBJ
175,chính,T,O
175,hangx_nguyên,N,O
175,tem_mới_kích,N,O
175,hoạt_bảo_hành,V,O
175,thág,N,O
175,trung_bảo_hành,V,O
175,ủy,V,O
175,quyền,N,O
176,chất_liệuókdkjdjdjdjdjdjdjdjdjndjdjđjjdjdjdjdjdjdjndjdjdndndnd,M,O
177,oke,N,O
177,sản_phẩm,N,B-OBJ
177,duyệt,V,O
177,lazada,N,B-ORG
177,phát_huy,N,O
177,khuyến_mãi,V,O
177,ạchip_mẽ,N,O
177,da_nhiệm,A,O
177,mượt,A,B-ADJ
178,máy,N,O
178,đẹp,A,O
178,ship,V,O
178,nhanh,A,B-ADJ
178,thần_tốc,V,O
178,hôm,N,O
178,hôm,N,O
178,tốt,A,O
179,giao_hàng,N,B-OBJ
179,nhanh_chóng,V,O
179,tín cậy_dụng,N,O
179,chất_liệu,M,B-OBJ
180,jajajajsjsjshwuwidicncnxjs,N,O
180,xbusjsbx,N,O
180,djsjsjsjwjwnwjjw,M,O
181,thiết_kế_trọng,N,O
181,hiện_đại,V,O
181,giao_hàng,N,B-OBJ
181,nhanh_chóng,V,O
181,tín_cậy,N,O
181,hiệu_năng,N,B-OBJ
181,mượt,A,B-ADJ
181,nhanh_chóng,V,O
181,dịch,V,O
181,hàng,N,B-OBJ
182,tốt,A,O
182,ngon,A,O
182,tốt,A,O
182,hệ_hành,N,O
182,ios_tiện,V,O
182,lợi_dụng,N,O
182,okla,M,B-OBJ
183,tuyệt_vời,N,O
183,rẻ,A,O
183,siêu_thị,V,O
183,điện_máy,N,O
183,chính_hãng,N,B-OBJ
183,đóng_gói,N,B-OBJ
183,tốt,A,O
184,chuẩn,N,O
184,hàng,N,B-OBJ
184,hỏa_tốc,V,O
184,mãi,R,O
184,hôm,N,O
184,giao_hàng,N,B-OBJ
185,săn,V,O
185,giá,N,B-OBJ
185,rẻ,A,O
185,máy,N,O
185,chính_hãng,N,B-OBJ
185,nhẹ,A,O
185,chụp_nhiên,V,O
185,ánh,N,O
185,vàng,N,O
185,pin,N,B-OBJ
185,máy,N,O
185,tụt,V,O
185,nhanh,A,B-ADJ
185,pin,N,B-OBJ
185,xiềng,V,O
185,đời,N,O
185,thiết_kế_trọng,N,O
185,hiện_đại_lượng,V,O
185,lưu_trữ,N,O
185,ấn_tượng,A,B-ADJ
186,sản_phẩm,N,B-OBJ
186,tốt,A,O
186,chuẩn,N,O
186,chính_hãng,N,B-OBJ
186,giá,N,B-OBJ
187,dụng,N,O
187,chất_liệuchip_mẽ,V,O
187,da_nhiệm,N,O
187,mượt,A,B-ADJ
187,thiết_kế_trọng,N,O
187,hiện_đại,M,B-OBJ
188,hiệu_năng,N,B-OBJ
188,mượt,A,B-ADJ
188,nhanh_chóng,N,O
188,thời_lượng,V,O
188,pin,N,B-OBJ
188,chip_mẽ,N,O
188,da_nhiệm,A,O
188,mượt,A,B-ADJ
189,okok,N,O
189,tốt_đẹp,N,O
189,đẹp,A,O
189,cksnwjaockevqhaoxks,M,O
190,hàng,N,B-OBJ
190,tốt,A,O
191,dụng,N,O
191,chất_liệuchip_mẽ,V,O
191,da_nhiệm,N,O
191,mượt,A,B-ADJ
191,chip_mẽ,N,O
191,da_nhiệm,A,O
191,mượt,A,B-ADJ
192,hàng,N,B-OBJ
192,chính,T,O
192,hãnh,N,O
192,đóng_gói_hàng,N,O
192,cẩn_thận,V,O
192,giao_hàng,N,B-OBJ
192,nhanh,A,B-ADJ
193,chất_lượng,A,B-ADJ
193,chính_hãng,N,B-OBJ
193,chất_liệuđẹp,N,O
193,giao_hàng,N,B-OBJ
193,nhanh_chứng,M,B-OBJ
194,thời_lượng,N,O
194,pin,N,B-OBJ
194,chất_lượng,A,B-ADJ
194,camera,N,B-OBJ
194,ấn_tượng,A,B-ADJ
194,hiển_thị,V,O
194,sống_động,N,O
194,giao_hàng,N,B-OBJ
194,nhanh_chóng,N,O
194,tín_cậy,V,O
194,chip_mẽ,N,O
194,da_nhiệm,A,O
194,mượt,A,B-ADJ
194,hệ_hành,N,O
194,ios_tiện,V,O
194,lợi_dụng lượng,N,O
194,lưu_trữ,V,O
194,ấn_tượng,A,B-ADJ
194,hiệu_năng,N,B-OBJ
194,mượt,A,B-ADJ
194,nhanh_chóng,M,O
195,chip_mẽ,N,O
195,da_nhiệm,V,O
195,mượt_dụng,N,O
195,chất_liệuthiết_kế_trọng,N,B-OBJ
195,hiện_đại,M,B-OBJ
196,sản_phẩm,N,B-OBJ
196,tốt,A,O
196,chất_lượng,A,B-ADJ
196,đóng_gói,N,B-OBJ
196,giỡi_thiệu,V,O
196,cẩn_thận,N,O
196,chu_đáo,M,B-OBJ
197,hệ,N,O
197,hành ios_tiện,V,O
197,lợi_dụng,N,O
197,chất_lượng,A,B-ADJ
197,camera,N,B-OBJ
197,ấn_tượng,A,B-ADJ
197,dịch,V,O
197,hàng,N,B-OBJ
198,hiển_thị,N,O
198,sống_động,V,O
198,thiết_kế_trọng,N,O
198,hiện_đại,V,O
198,hiệu_năng,N,B-OBJ
198,mượt,A,B-ADJ
198,nhanh_chóng,N,O
198,hệ_hành,V,O
198,ios_tiện,N,O
198,lợi_dụng,M,B-OBJ
199,lượng,N,O
199,lưu_trữ,N,O
199,ấn_tượng,A,B-ADJ
199,hiệu_năng,N,B-OBJ
199,mượt,A,B-ADJ
199,nhanh_chóng,M,O
200,thời_lượng,N,O
200,pin,N,B-OBJ
200,chất_lượng,A,B-ADJ
200,camera,N,B-OBJ
200,ấn_tượng,A,B-ADJ
200,hiển_thị,N,O
200,sống_động,M,B-OBJ
201,thiết_kế_trọng,N,O
201,hiện_đại,V,O
201,thời_lượng,N,O
201,pin,N,B-OBJ
201,chip_mẽ,N,O
201,da_nhiệm,A,O
201,mượt,A,B-ADJ
202,dụng,N,O
202,chất_liệugiao_hàng,V,O
202,nhanh_chóng,N,O
202,tín_cậy,V,O
202,thời_lượng,N,O
202,pin,N,B-OBJ
202,hiển_thị,N,O
202,sống_động,M,B-OBJ
203,chất_lượng,A,B-ADJ
203,camera,N,B-OBJ
203,ấn_tượng,A,B-ADJ
203,chip_mẽ,V,O
203,da_nhiệm,N,O
203,mượt,A,B-ADJ
203,thời_lượng,N,O
203,pin,N,B-OBJ
204,che,V,O
204,điện,N,O
205,giao_hàng,N,B-OBJ
205,nhanh_chóng,N,O
205,tín_cậy,V,O
205,dịch,V,O
205,hàng,N,B-OBJ
206,hàng,N,B-OBJ
206,giao,N,B-OBJ
206,nhanh_gia,N,O
206,tốt,A,O
206,hài_lòng,V,O
206,hàng,N,B-OBJ
206,giao,N,B-OBJ
206,nhanh,A,B-ADJ
206,giá,N,B-OBJ
206,tốt,A,O
207,sản_phẩm,N,B-OBJ
207,tốt,A,O
207,đúng,A,O
207,cầu_sản,N,O
207,giao_hàng,N,B-OBJ
207,nhanh,A,B-ADJ
208,hàng,N,B-OBJ
208,giao,N,B-OBJ
208,nhanh,A,B-ADJ
208,giá,N,B-OBJ
208,tốt,A,O
208,hài_lòng,V,O
208,hàng,N,B-OBJ
209,săn,V,O
209,chất_lượng,A,B-ADJ
209,công_ship,V,O
209,nhanh,A,B-ADJ
209,tt,V,O
209,chủ_nhật,N,O
209,đóng_gói,N,B-OBJ
209,cẩn_thận,N,O
209,vận cẩn_thận,V,O
209,ship,N,O
209,viết,V,O
209,đại_gia,N,O
209,trộm_vía,N,B-OBJ
209,trộm_vía,M,B-OBJ
210,sản_phẩm,N,B-OBJ
210,tốt,A,O
210,hài_lòng,N,O
210,đóng_gói,N,B-OBJ
211,sản,N,O
211,phấm,V,O
211,đúng,A,O
211,mô_tả,N,O
211,giá,N,B-OBJ
211,sales,N,O
211,hợp_lý,V,O
211,giao_hàng,N,B-OBJ
211,nhanh_chóng,M,B-OBJ
212,chip_mẽ,N,O
212,da_nhiệm,A,O
212,mượt,A,B-ADJ
212,thiết_kế_trọng,N,O
212,hiện_đại,V,O
212,chất_lượng,A,B-ADJ
212,camera,N,B-OBJ
212,ấn_tượng,A,B-ADJ
213,chip_mẽ,N,O
213,da_nhiệm,V,O
213,mượt_dụng,N,O
213,chất_liệugiao_hàng,V,O
213,nhanh_chóng,N,O
213,tín_cậy,V,O
213,giao_hàng,N,B-OBJ
213,nhanh_chóng,N,B-OBJ
213,tín_cậy,M,B-OBJ
214,tính_năng,N,B-OBJ
214,tốt,A,O
214,chất_lượng,A,B-ADJ
214,tốt,A,O
214,chất_liệuchê,N,O
214,giá,N,B-OBJ
215,hàng,N,B-OBJ
215,xịn,A,O
215,giao,N,B-OBJ
215,chí_minh,N,O
215,ms,V,O
215,review,N,O
215,ảnh_minh,V,O
215,máy,N,O
216,nhẹ,A,O
216,đời,N,O
216,trộm_vía,N,O
216,tuyệt,A,B-ADJ
217,hiệu_năng,N,B-OBJ
217,mượt,A,B-ADJ
217,nhanh_chóng,N,O
217,hệ_hành,V,O
217,ios_tiện,N,O
217,lợi_dụng,V,O
217,hiển_thị,N,O
217,sống_động,V,O
217,dịch,V,O
217,hàng,N,B-OBJ
218,đúng,A,O
218,miêu_tả,N,O
218,hàng_nguyên_tem_mới,N,O
218,ủng_hộ,M,B-OBJ
219,thiết_kế_trọng,N,O
219,hiện_đại,V,O
219,hiệu_năng,N,B-OBJ
219,mượt,A,B-ADJ
219,nhanh_chóng,N,O
219,hiển_thị,V,O
219,sống_động,N,O
219,hệ_hành,V,O
219,ios_tiện,N,O
219,lợi_dụng,M,B-OBJ
220,máy,N,O
220,uy_tín,A,B-ADJ
220,ngon,A,O
220,chất_lượng,A,B-ADJ
221,tuyet,N,O
221,vời,M,O
222,đóng_gói,N,B-OBJ
222,xíu,A,O
222,lỗi,N,O
222,lầm_máy,N,O
222,nóng,A,O
223,dụng,N,O
223,chất_liệuhiển_thị,N,O
223,sống,V,O
223,động_lượng,V,O
223,lưu_trữ,N,O
223,ấn_tượng,A,B-ADJ
224,hệ,N,O
224,hành ios_tiện,V,O
224,lợi_dụng_dụng,N,O
224,chất_liệu,M,B-OBJ
225,giao_hàng,N,B-OBJ
225,giá,N,B-OBJ
225,oke,V,O
225,hàng_chính_hãng,N,B-OBJ
225,nhận_xét,M,B-OBJ
226,hàng,N,B-OBJ
226,đúng,A,O
227,điện_thoại,N,B-OBJ
227,chính_hãng,N,B-OBJ
227,đóng_gói,N,B-OBJ
227,kỹ,A,O
227,đẹp,A,O
227,hài_lòng,N,O
227,điện_thoại,N,B-OBJ
228,máy,N,O
228,đẹp,A,O
228,thời_lượng,V,O
228,pin,N,B-OBJ
228,giao_hàng,N,B-OBJ
228,nhanh_chóng,N,O
228,tín_cậy,M,B-OBJ
229,bao_bọc,N,O
229,kĩ_gởi,V,O
229,hàng,N,B-OBJ
229,email_chất_lượng,N,O
229,chờ,V,O
230,chuẩn,N,O
230,hãng,N,B-OBJ
230,nguyên siêu_mã,N,O
230,tốt,A,O
231,hàng,N,B-OBJ
231,móp,V,O
231,méo_nhân,N,O
231,giao,N,B-OBJ
231,nhanh,A,B-ADJ
232,dụng,N,O
232,hài_lòng,V,O
232,lazada,N,B-ORG
232,đóng,N,B-OBJ
232,hàng,N,B-OBJ
232,kỹ,A,O
232,tem_mới,V,O
232,tag,N,O
232,ngoại_hình,N,O
232,đẹp,A,O
232,mỏng,A,O
232,nhẹ,A,O
232,xịn,A,O
232,mịn,N,O
232,sạc,N,B-OBJ
232,tư_đen,N,O
232,xĩu,V,O
232,ní,N,O
232,húp,V,O
232,liền,R,O
233,giao_hàng,N,B-OBJ
233,nhanh_chóng,V,O
233,tín_cậy lượng,N,O
233,lưu_trữ,V,O
233,ấn_tượng_dụng,N,O
233,chất_liệuhiệu_năng,A,O
233,mượt,A,B-ADJ
233,nhanh_chóng,M,O
234,đừng,R,O
234,phát,V,O
234,hồn_nhiên,N,O
234,phản_bội,V,O
234,đừng,R,O
234,đua,V,O
234,xã_hội,N,O
234,sống,V,O
234,mặt_tội,V,O
234,giả,A,O
234,nai,M,O
235,sản_phẩm,N,B-OBJ
235,chính_hãng,N,B-OBJ
236,hàng,N,B-OBJ
236,đóng_gói,N,B-OBJ
236,đẹp_nhiên,N,O
236,gửi_gắm,V,O
236,tư_tình_cảm,N,O
236,gói_hàng,N,B-OBJ
236,hộp,N,O
236,dấu_hiệu,V,O
236,móp,N,O
236,chứng_tỏ,V,O
236,phận_vận,N,O
236,nâng,V,O
236,nâng,V,O
236,trứng,N,O
236,hứng_hứng,N,B-OBJ
236,nghiêng,M,B-OBJ
237,giao,N,B-OBJ
237,chậm,A,O
237,mặc,V,O
237,giao,N,B-OBJ
237,hỏa_tốc,N,O
237,giao,N,B-OBJ
237,kịp,A,O
238,hàng,N,B-OBJ
238,chuẩn,A,O
238,chính_hãng,N,B-OBJ
238,giao_hàng,N,B-OBJ
238,siêu,Z,O
238,nhanh,A,B-ADJ
238,hàng,N,B-OBJ
238,camera,N,B-OBJ
238,ổn,A,B-ADJ
239,gia_trieu,N,O
239,nhan ti_tan_nhiên,N,O
239,khao,M,O
240,giao_hàng,N,B-OBJ
240,nhanh_chóng,N,O
240,giá,N,B-OBJ
240,tốt,A,O
240,đóng_gói,N,B-OBJ
240,cẩn_thận,N,O
240,tem_mới,N,B-OBJ
240,lazada,N,B-ORG
241,tính_năng,N,B-OBJ
241,run,V,O
241,thiệt_cầm,V,O
241,tay,N,O
241,dui,N,B-OBJ
241,dui,M,B-OBJ
242,chip_mẽ,N,O
242,da_nhiệm,V,O
242,mượt_giao_hàng,N,O
242,nhanh_chóng,N,B-OBJ
242,tín_cậy,M,B-OBJ
243,tốt,A,O
243,tốt,A,O
244,chất_lượng,A,B-ADJ
244,giao_hàng,N,B-OBJ
244,nhanh,A,B-ADJ
244,đóng,N,B-OBJ
244,hàng,N,B-OBJ
244,đẹp,A,O
244,nhiệt_tình,N,O
244,đúng,A,O
244,hạn,N,O
245,tính_năng,N,B-OBJ
245,tuyệt_vời,V,O
245,hàng,N,B-OBJ
245,chín,M,O
245,hãng,N,B-OBJ
245,giá,N,B-OBJ
245,tính_năng,N,B-OBJ
245,điện_thoại,N,B-OBJ
245,iphone,N,B-OBJ
245,chính_hãng,N,B-OBJ
245,chất_lượng,A,B-ADJ
245,hình_ảnh,N,B-OBJ
245,tính_chất,M,B-OBJ
246,chip_mẽ,N,O
246,da_nhiệm,A,O
246,mượt,A,B-ADJ
247,chất_lượng,A,B-ADJ
247,tốt,A,O
247,máy,N,O
247,chính_hãng,N,B-OBJ
247,giao,N,B-OBJ
247,nhanh,A,B-ADJ
247,nguyên,R,O
247,tem_mới,N,O
247,tem_mới,N,O
247,lazada,N,B-ORG
247,giao_hàng,N,B-OBJ
247,uy_tín,A,B-ADJ
247,cẩn_thận,N,O
247,giao_hàng,N,B-OBJ
247,xác_minh,N,O
247,kỹ,A,O
247,lazada,N,B-ORG
248,chuẩn,A,O
248,hàng,N,B-OBJ
248,nhanh,A,B-ADJ
248,đóng_gói,N,B-OBJ
248,cẩn_thận,N,O
248,săn,V,O
248,lazada,N,B-ORG
248,giá,N,B-OBJ
249,tính_năng,N,B-OBJ
249,tuyệt_vời,V,O
249,chất_lượng,A,B-ADJ
249,tuyệt_vời,N,B-OBJ
249,chất_liệutốt,M,B-OBJ
250,chip_mẽ,N,O
250,da_nhiệm,A,O
250,mượt,A,B-ADJ
250,thiết_kế_trọng,N,O
250,hiện_đại,V,O
250,chất_lượng,A,B-ADJ
250,camera,N,B-OBJ
250,ấn_tượng,A,B-ADJ
250,hiển_thị,N,O
250,sống_động,M,B-OBJ
251,giao_hàng,N,B-OBJ
251,nhanh_chóng,V,O
251,tín_cậy,N,O
251,thời_lượng,N,B-OBJ
251,pin,N,B-OBJ
252,minigame,N,O
252,lịch,N,O
252,vpbank,V,O
252,thịnh_vượng,V,O
252,nhanh,A,B-ADJ
252,tay,N,O
252,săn_lịch,V,O
252,xinh_đẹp,N,O
252,vpbank,V,O
252,việt,N,O
252,nguyên_tinh,V,O
252,thịnh_vượng,N,O
252,siêu_giản,V,O
252,page,N,O
252,vpbank,V,O
252,post_trang,N,O
252,cá_nhân_chế,V,O
252,công_khai,N,O
252,kèm,V,O
252,hashtag,N,O
252,lovevpbank,V,O
252,sacvietnguyenban_tinhhoathinhvuong,N,O
252,bình_luận,V,O
252,lovevpbank,N,O
252,viết,V,O
252,lịch,N,O
252,vip,FW,O
252,lượt,N,O
252,reply,V,O
252,lượt,N,O
252,reply,V,O
252,nội_lovevpbank,N,O
252,lịch,N,O
252,đại_mắn,V,O
252,post,N,O
252,diễn_minigame,V,O
252,chần_chờ,N,O
252,săn,V,O
252,lịch,N,O
252,vpbank,V,O
252,thịnh_vượng,M,O
253,thời_lượng,N,O
253,pin,N,B-OBJ
